Date,US_Open,US_High,US_Low,US_Close,US_Volume,UK_Open,UK_High,UK_Low,UK_Close,UK_Volume,China_Open,China_High,China_Low,China_Close,China_Volume,Thai_Open,Thai_High,Thai_Low,Thai_Close,Thai_Volume,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,US_SMA200
2015-09-29,1881.9000244140625,1899.47998046875,1871.9100341796875,1884.0899658203125,4132390000,5958.89990234375,5958.89990234375,5877.10009765625,5909.2001953125,1000021900,3055.218017578125,3068.298095703125,3021.156982421875,3038.136962890625,163200,1342.3599853515625,1358.6300048828125,1341.300048828125,1348.8399658203125,10401000,239.01600646972656,239.802001953125,235.92799377441406,236.68699645996094,22691300,2060.772253417969
2015-09-30,1887.1400146484375,1920.530029296875,1887.1400146484375,1920.030029296875,4525070000,5909.2001953125,6061.60009765625,5909.2001953125,6061.60009765625,1018944000,3052.841064453125,3073.300048828125,3039.741943359375,3052.781005859375,146600,1353.06005859375,1356.6199951171875,1348.239990234375,1349.0,9472300,236.63999938964844,237.73399353027344,235.62899780273438,236.05999755859375,19743500,2060.254553833008
2015-10-08,1994.010009765625,2016.5,1987.530029296875,2013.4300537109375,3939140000,6336.39990234375,6380.2998046875,6303.5,6374.7998046875,720040900,3156.074951171875,3172.281005859375,3133.126953125,3143.35693359375,234300,1393.7900390625,1401.8399658203125,1390.0,1392.1500244140625,12575600,243.0749969482422,244.25100708007812,242.1790008544922,242.3040008544922,18515300,2060.165654296875
2015-10-09,2013.72998046875,2020.1300048828125,2007.6099853515625,2014.8900146484375,3706900000,6374.7998046875,6453.2001953125,6374.7998046875,6416.2001953125,745150000,3146.64404296875,3192.717041015625,3137.7880859375,3183.152099609375,234900,1404.6800537109375,1415.530029296875,1403.5400390625,1411.3299560546875,11022700,242.4980010986328,244.22799682617188,242.1219940185547,243.93099975585938,17353100,2060.0805041503904
2015-10-12,2015.6500244140625,2018.6600341796875,2010.550048828125,2017.4599609375,2893250000,6416.2001953125,6416.2001953125,6351.2998046875,6371.2001953125,535951300,3193.5400390625,3318.714111328125,3188.406982421875,3287.662109375,386300,1415.43994140625,1417.510009765625,1406.6099853515625,1412.489990234375,10683500,246.875,247.45399475097656,245.1790008544922,245.30799865722656,17388300,2059.97650390625
2015-10-13,2015.0,2022.3399658203125,2001.780029296875,2003.68994140625,3401920000,6371.2001953125,6371.2001953125,6303.0,6342.2998046875,700891400,3262.156005859375,3298.6259765625,3253.2490234375,3293.22998046875,297200,1408.3299560546875,1410.1500244140625,1399.52001953125,1406.68994140625,9582200,245.1999969482422,250.23599243164062,243.7570037841797,249.50799560546875,28198500,2059.7965533447264
2015-10-14,2003.6600341796875,2009.56005859375,1990.72998046875,1994.239990234375,3644590000,6342.2998046875,6342.2998046875,6268.2998046875,6269.60009765625,638445300,3280.02001953125,3307.31494140625,3256.2529296875,3262.44091796875,295100,1405.2900390625,1414.8499755859375,1404.469970703125,1405.0799560546875,8448000,249.4929962158203,254.27499389648438,248.9029998779297,251.98899841308594,27462600,2059.5765032958984
2015-10-15,1996.469970703125,2024.1500244140625,1996.469970703125,2023.8599853515625,3746290000,6269.60009765625,6351.39990234375,6269.60009765625,6338.7001953125,644982700,3255.031982421875,3338.297119140625,3254.39208984375,3338.072998046875,316300,1413.0,1426.1700439453125,1412.3599853515625,1425.3199462890625,9135400,252.10699462890625,255.96200561523438,252.04600524902344,254.32000732421875,25223500,2059.499153442383
2015-10-16,2024.3699951171875,2033.5400390625,2020.4599609375,2033.1099853515625,3595430000,6338.7001953125,6398.2001953125,6338.7001953125,6378.0,592309300,3358.297119140625,3393.01806640625,3334.85400390625,3391.35205078125,395500,1428.989990234375,1429.5400390625,1416.6500244140625,1418.3800048828125,8998800,254.29600524902344,266.135009765625,253.92599487304688,262.8689880371094,35901500,2059.4656036376955
2015-10-19,2031.72998046875,2034.449951171875,2022.31005859375,2033.6600341796875,3287320000,6378.0,6408.10009765625,6336.2998046875,6352.2998046875,476841500,3401.626953125,3423.402099609375,3355.56591796875,3386.699951171875,378100,1421.6099853515625,1426.81005859375,1413.3399658203125,1416.9100341796875,7428500,261.8609924316406,264.82000732421875,260.95098876953125,263.43701171875,25258800,2059.4273040771486
2015-10-20,2033.1300048828125,2039.1199951171875,2026.6099853515625,2030.77001953125,3331500000,6352.2998046875,6367.7998046875,6319.2998046875,6345.10009765625,574547000,3377.547119140625,3425.51611328125,3357.861083984375,3425.330078125,319000,1415.550048828125,1424.0699462890625,1414.969970703125,1418.6300048828125,6716300,263.5719909667969,270.8349914550781,263.22698974609375,269.4630126953125,30889800,2059.322153930664
2015-10-21,2033.469970703125,2037.969970703125,2017.219970703125,2018.93994140625,3627790000,6345.10009765625,6387.2998046875,6316.2998046875,6348.39990234375,596747600,3428.56103515625,3447.258056640625,3265.43603515625,3320.676025390625,458500,1421.6300048828125,1424.2900390625,1412.280029296875,1415.800048828125,7108700,269.3059997558594,270.7699890136719,263.8389892578125,266.2720031738281,25637300,2059.17325378418
2015-10-22,2021.8800048828125,2055.199951171875,2021.8800048828125,2052.510009765625,4430850000,6348.39990234375,6387.2998046875,6321.7001953125,6376.2998046875,718398200,3292.291015625,3373.77587890625,3282.992919921875,3368.739013671875,323700,1415.52001953125,1417.8900146484375,1413.47998046875,1416.1400146484375,6862200,266.4960021972656,276.510009765625,266.135009765625,274.02301025390625,37808600,2059.172053833008
2015-11-12,2072.2900390625,2072.2900390625,2045.6600341796875,2045.969970703125,4016370000,6297.2001953125,6300.89990234375,6178.7001953125,6178.7001953125,826908500,3656.81689453125,3659.31494140625,3603.22802734375,3632.902099609375,361700,1383.8800048828125,1387.75,1379.0999755859375,1384.2900390625,12505800,314.0790100097656,345.08099365234375,313.3559875488281,338.1520080566406,78477800,2061.3658032226563
